20	24	17	32	
27	24	15	36	
33	24	15	40	

--	--	--	--
13	24	19	24	
13	24	17	24	
13	24	17	29	
13	24	17	29	
13	24	17	39	
31	24	17	42	

--	--	--	--
13	24	21	24	
13	24	21	24	
13	24	21	28	
18	24	20	35	
18	24	20	43	
37	24	19	47	
51	24	19	51	
58	24	19	55	
58	24	19	59	

--	--	--	--
13	24	22	24	
13	24	21	24	
13	24	20	24	

--	--	--	--
13	24	19	24	

--	--	--	--
13	24	22	24	
13	24	19	24	
13	24	19	24	

--	--	--	--
13	24	21	24	
13	24	20	24	

--	--	--	--
13	24	23	24	
13	24	22	24	
13	24	20	24	
13	24	19	24	
13	24	19	24	
13	24	19	24	

--	--	--	--
13	24	24	24	
13	24	22	24	
13	24	22	24	
13	24	21	24	
13	24	21	24	
13	24	19	28	
13	24	19	28	
13	24	19	32	
13	23	19	32	

--	--	--	--
7	11	12	0	
7	11	11	0	
7	11	10	0	
7	11	10	0	
7	10	10	0	
7	10	10	0	
13	9	10	0	
20	9	10	0	
27	9	11	0	
27	9	10	0	
27	10	9	0	
27	10	9	0	
27	9	9	0	
27	8	9	0	
38	5	9	0	
44	5	9	0	
64	5	9	0	
68	5	9	0	
74	5	9	0	
95	5	9	0	
95	5	9	0	
102	5	9	0	
102	5	9	0	

--	--	--	--

--	--	--	--

--	--	--	--
7	12	12	0	
7	12	12	0	
7	11	12	0	
7	11	12	0	
7	11	12	0	
7	11	12	0	
7	11	12	0	
7	11	12	0	
7	11	12	0	
13	11	12	0	
13	11	12	0	
13	11	12	0	
13	12	12	0	
13	12	12	0	
13	12	12	0	
13	12	12	0	
13	12	12	0	
13	12	12	0	
13	12	12	0	
13	12	12	0	
13	12	12	0	
13	13	12	0	
13	13	12	0	
13	13	12	0	
13	13	13	0	
13	13	13	0	
13	13	13	0	
13	13	13	0	
13	13	12	0	
13	13	12	0	
13	12	13	0	
12	12	13	0	
12	12	13	0	
12	12	13	0	
12	12	13	8	
12	12	12	8	
11	12	12	8	
11	11	12	8	

--	--	--	--
13	24	24	0	
13	23	22	0	
13	23	22	0	
13	23	22	0	
13	23	22	0	
13	23	21	0	
13	23	21	0	

--	--	--	--
7	12	12	0	
7	12	12	0	
7	12	12	0	

--	--	--	--

--	--	--	--
7	11	12	0	
7	11	10	0	
7	11	10	0	
7	11	10	0	
7	11	9	0	
14	11	9	0	
19	11	9	0	
19	11	9	0	
19	11	8	0	
19	11	7	0	
26	11	7	0	
26	9	7	0	
26	9	7	0	
32	8	7	0	
49	8	8	0	
64	7	8	0	
72	6	7	0	
72	6	7	0	
84	6	7	0	
109	6	8	0	
127	6	8	0	
132	6	8	0	
157	7	9	0	
187	7	9	0	
224	7	9	0	
262	7	9	0	

--	--	--	--
7	11	12	0	
7	11	12	0	
7	11	12	0	
7	11	12	0	
7	11	12	0	
7	11	12	0	
7	10	12	0	
19	10	13	0	
19	10	13	0	
19	10	13	0	
19	10	14	0	
19	10	13	0	
19	9	13	0	
19	9	14	0	
19	9	14	0	
19	10	14	0	
37	9	14	0	
51	9	15	0	
56	9	15	0	
56	9	15	0	
63	9	15	0	
63	7	14	0	
63	7	14	0	
63	7	14	0	
63	7	14	0	
74	7	12	0	
102	7	12	0	
125	6	12	0	
131	6	10	0	
153	6	11	0	

--	--	--	--
7	12	12	0	
7	12	12	0	
7	12	10	0	
7	12	10	0	
7	12	10	0	
7	12	8	0	
7	11	7	0	
7	11	6	0	
7	11	6	0	
7	12	6	0	
7	11	7	0	
7	12	7	0	
13	13	7	0	
13	13	8	0	
18	13	8	0	
18	13	8	0	
18	13	8	0	
18	13	8	0	
18	13	8	0	
18	12	8	0	
25	12	8	0	
30	11	8	0	
30	11	9	0	
30	9	9	0	
43	9	9	0	
51	9	9	0	
51	8	9	0	
65	8	9	0	
65	7	9	0	
65	7	9	0	
65	5	9	0	
65	5	9	0	
64	5	8	0	
95	6	8	0	
121	6	8	5	
126	6	7	5	
142	6	7	5	
155	5	6	5	
161	4	5	5	
161	3	4	5	
165	3	4	5	
175	3	4	5	
181	3	4	9	
182	3	4	9	
194	3	4	9	
181	3	4	9	
181	3	3	9	
180	3	3	9	
179	3	2	9	
185	3	2	9	
184	3	2	9	
184	3	2	9	
177	3	2	9	
177	3	2	9	

--	--	--	--
7	12	12	0	
7	12	11	0	
7	12	10	0	
7	12	10	0	
7	12	9	0	
13	12	9	0	
13	12	8	0	
13	12	8	0	
13	11	7	0	
13	11	7	0	
13	11	6	0	
13	11	6	0	
13	12	6	0	
13	13	5	0	
13	13	5	0	
13	13	5	0	
24	13	5	0	
24	13	5	0	
37	14	5	0	
37	13	5	0	
37	14	5	0	
37	12	4	0	

--	--	--	--
7	12	12	0	
7	12	12	0	
7	12	11	0	
7	12	10	0	
7	12	9	0	
7	12	9	0	
7	12	9	0	
11	12	9	0	
11	12	8	0	
10	12	7	0	
10	12	7	0	
10	12	7	0	
10	12	6	0	
10	13	7	0	
10	13	8	0	
11	13	8	0	
18	13	8	0	
18	13	8	0	
17	14	8	0	
17	14	8	0	
17	14	7	0	
17	14	7	0	
16	14	7	0	
16	13	7	0	
16	12	7	0	
16	11	7	0	
16	11	6	0	
27	11	5	0	
22	11	5	0	
28	11	5	0	
28	11	5	0	
25	12	5	0	
25	12	5	0	
24	12	5	0	
24	12	5	5	
24	12	5	5	
24	12	5	5	
24	12	5	5	
22	12	5	5	
14	12	5	5	
14	12	5	9	
13	12	5	9	
13	10	5	9	
9	9	5	9	
7	9	5	9	
2	9	5	9	

--	--	--	--
7	12	12	0	
7	12	11	0	
7	12	10	0	
7	12	10	0	
7	12	9	0	
7	12	9	0	
7	12	8	0	
7	12	8	0	
7	12	8	0	
7	12	7	0	
21	12	7	0	
21	12	6	0	
21	14	6	0	
21	14	5	0	
21	13	5	0	
21	13	5	0	
20	13	5	0	
20	13	5	0	
20	15	5	0	
31	15	5	0	
31	15	4	0	
48	15	4	0	
48	15	4	0	
48	14	4	0	
48	14	4	0	
48	14	4	0	
48	15	4	0	
43	15	3	0	
43	15	3	0	
42	15	3	0	
41	14	3	0	
47	15	3	0	
52	15	3	0	
52	14	3	0	
30	14	3	5	
25	14	3	5	
25	14	3	5	
25	13	3	5	
24	12	3	5	
15	12	3	5	
20	11	3	5	
20	11	3	5	
26	11	3	5	
26	12	2	5	
26	12	2	5	
29	12	2	5	
29	10	2	5	
29	9	2	5	
26	9	2	5	
26	9	2	5	
26	8	2	5	
24	8	2	5	

--	--	--	--
7	15	15	0	
7	15	15	0	
7	15	13	0	
7	15	13	0	
7	15	12	0	
7	15	12	0	
7	15	12	0	
7	15	12	0	
7	15	12	0	
14	15	12	0	
14	16	11	0	
20	17	9	0	
20	16	9	0	
20	16	10	0	
20	16	10	0	
20	16	9	0	
20	16	7	0	
20	15	7	0	
34	14	7	0	
34	13	7	0	
46	14	7	0	
46	12	6	0	
52	11	7	0	
52	10	5	0	
58	10	4	0	
58	10	4	0	
65	9	4	0	
80	9	4	0	
87	8	4	0	
112	8	3	0	
117	8	2	0	
122	8	2	0	
121	8	2	0	
121	8	2	0	
128	8	2	5	
127	7	2	5	

--	--	--	--
7	10	10	0	
7	10	9	0	
7	10	9	0	
7	10	8	0	
7	10	8	0	
13	10	8	0	
13	10	7	0	
13	10	6	0	
13	10	6	0	
13	10	6	0	
13	10	5	0	
13	11	5	0	
12	10	5	0	
12	9	4	0	
27	9	4	0	
27	8	4	0	
26	7	4	0	
26	7	4	0	
26	7	4	0	
26	7	4	0	
31	7	3	0	
31	7	3	0	
37	7	3	0	
50	7	3	0	
60	8	3	0	
60	7	3	0	
60	7	3	0	
59	6	2	0	
59	6	2	0	
64	5	2	0	
64	5	2	0	
64	5	2	0	
64	4	2	0	
64	3	1	0	

--	--	--	--
10	13	13	0	
10	12	12	0	
10	11	11	0	
10	10	11	0	
10	10	11	0	
10	10	11	0	
10	10	9	0	
10	9	8	0	
10	9	8	0	
15	9	8	0	
15	7	8	0	
15	7	7	0	
21	8	7	0	
21	8	7	0	
21	9	6	0	
20	8	6	0	
20	8	7	0	
20	8	7	0	
20	7	7	0	
27	7	7	0	
27	7	7	0	
34	7	6	0	
40	7	6	0	
39	7	6	0	
44	8	5	0	
44	7	4	0	
40	7	4	0	
36	6	4	0	
41	6	4	0	
41	6	4	0	
40	6	4	0	
40	6	4	0	
39	5	3	0	
39	4	3	0	
44	4	3	5	
32	4	3	5	
24	4	3	5	
31	4	3	5	
35	4	3	5	
34	4	2	5	
29	3	2	5	
29	3	2	5	
29	2	2	5	
28	2	2	5	
28	2	2	5	
35	2	2	5	
35	2	2	5	

--	--	--	--
10	15	15	0	
10	15	15	0	
10	15	15	0	
10	15	15	0	
10	15	13	0	
10	15	13	0	
10	15	12	0	
22	15	11	0	
22	15	10	0	
22	15	10	0	
22	15	12	0	
22	16	11	0	
22	16	10	0	
28	16	9	0	
28	14	7	0	
28	15	7	0	
35	13	6	0	
35	15	5	0	
44	14	4	0	
44	15	4	0	
57	14	3	0	

--	--	--	--
10	13	13	0	
10	13	13	0	
10	13	11	0	
10	13	10	0	
10	12	9	0	
10	12	7	0	
10	12	7	0	
17	11	7	0	
17	12	7	0	
23	12	6	0	
23	10	6	0	
23	10	6	0	
23	10	4	0	
23	9	4	0	
22	8	4	0	
22	8	4	0	
22	8	3	0	
29	8	3	0	
41	8	2	0	
53	7	2	0	
53	7	2	0	
65	6	2	0	
78	5	2	0	
78	4	2	0	

--	--	--	--
10	12	13	0	
10	12	13	0	
10	12	12	0	
10	10	11	0	
10	10	8	0	
10	9	8	0	
10	9	8	0	
10	9	8	0	
10	8	8	0	
10	8	7	0	
10	8	7	0	
10	8	7	0	
10	8	7	0	
10	8	6	0	
10	8	8	0	
10	8	7	0	
10	8	7	0	
10	8	7	0	
14	6	7	0	
14	6	7	0	

--	--	--	--
10	15	15	0	
10	15	14	0	
10	14	13	0	
10	14	12	0	
10	14	12	0	
10	14	12	0	
13	13	12	0	
13	13	11	0	
13	14	10	0	
13	14	9	0	
13	14	9	0	
13	14	8	0	
18	14	8	0	
18	14	8	0	
18	14	8	0	
17	14	8	0	
22	15	7	0	
22	13	6	0	
22	13	5	0	
22	13	4	0	
22	11	4	0	
29	11	4	0	
34	13	4	0	
34	12	4	0	
33	12	4	0	
36	10	3	0	
36	8	3	0	
36	6	3	0	
36	6	2	0	
35	6	2	0	
44	4	2	0	
52	4	1	0	

--	--	--	--
7	12	12	0	
7	12	12	0	
7	11	12	0	
11	11	11	0	
11	10	9	0	
11	9	7	0	
11	9	7	0	
11	9	7	0	
11	9	8	0	
11	9	8	0	
11	9	7	0	
11	9	6	0	
11	9	6	0	
11	9	6	0	
21	9	6	0	
27	9	5	0	
26	9	5	0	
26	9	5	0	
26	9	5	0	
26	10	5	0	
25	10	5	0	
25	10	5	0	
28	10	5	0	
35	11	4	0	
35	11	4	0	
35	11	4	0	
34	11	3	0	
37	11	3	0	
37	11	3	0	
39	10	3	0	
37	10	2	0	
39	10	2	0	
37	10	2	0	
35	8	2	0	
33	8	2	5	
33	8	2	5	
31	8	2	5	

--	--	--	--
7	13	13	0	
7	13	12	0	
7	13	11	0	
9	13	11	0	
9	13	11	0	
9	11	11	0	
12	11	11	0	
12	10	11	0	
12	10	11	0	
12	9	12	0	
12	10	13	0	
12	11	12	0	
12	11	13	0	
16	11	13	0	
22	11	13	0	
22	12	13	0	
27	12	12	0	
27	11	12	0	
26	11	12	0	
26	11	12	0	
24	11	12	0	
24	11	12	0	
24	11	12	0	
19	11	10	0	
18	12	9	0	
20	12	9	0	
18	12	9	0	
21	12	9	0	
19	12	8	0	
18	12	7	0	
22	10	7	0	
22	10	7	0	
22	10	7	0	
22	12	7	0	
22	12	7	5	
21	12	5	5	
21	12	4	5	
20	12	4	5	
19	11	4	9	
18	9	3	9	
15	8	3	9	
14	8	3	9	
13	8	3	13	
22	8	3	13	
30	8	2	13	
35	6	2	13	
34	6	2	13	
34	5	2	13	
34	5	2	13	
34	5	2	13	
33	5	1	13	

--	--	--	--
7	13	13	0	
7	12	12	0	
7	12	10	0	
7	12	10	0	
7	12	10	0	
7	12	9	0	
7	12	7	0	
7	12	8	0	
7	12	7	0	
